numberOfData, addingTime, findingTime, deletingTime
3468, 100, 1500, 700
3469, 0, 700, 700
3470, 0, 700, 700
3471, 0, 1600, 800
3472, 0, 1000, 700
3473, 0, 700, 700
3474, 0, 1800, 800
3475, 0, 800, 700
3476, 0, 700, 900
3477, 100, 1600, 700
3478, 0, 800, 1100
3479, 0, 800, 700
3480, 0, 1600, 700
3481, 0, 800, 700
3482, 0, 800, 700
3483, 100, 1600, 700
3484, 0, 700, 700
3485, 100, 700, 900
3486, 100, 1600, 700
3487, 100, 700, 800
3488, 0, 800, 700
3489, 0, 1600, 800
3490, 100, 700, 600
3491, 100, 700, 600
3492, 0, 1500, 700
3493, 0, 900, 600
3494, 0, 800, 700
3495, 0, 1600, 700
3496, 0, 800, 700
3497, 0, 900, 700
3498, 0, 800, 700
3499, 0, 700, 1600
3500, 0, 700, 600
3501, 100, 800, 700
3502, 100, 800, 1500
3503, 0, 800, 700
3504, 100, 800, 700
3505, 100, 800, 1600
3506, 0, 800, 600
3507, 0, 900, 600
3508, 0, 800, 1500
3509, 0, 700, 700
3510, 100, 800, 700
3511, 100, 700, 1500
3512, 0, 1000, 700
3513, 100, 800, 600
3514, 0, 800, 1600
3515, 0, 700, 600
3516, 100, 700, 600
3517, 100, 800, 1500
3518, 100, 700, 600
3519, 0, 800, 700
3520, 0, 800, 1600
3521, 100, 800, 900
3522, 0, 800, 900
3523, 0, 900, 1700
3524, 0, 700, 800
3525, 0, 700, 700
3526, 100, 800, 1600
3527, 0, 700, 700
3528, 0, 700, 600
3529, 100, 800, 1800
3530, 0, 800, 700
3531, 0, 800, 700
3532, 100, 700, 1700
3533, 0, 700, 700
3534, 100, 800, 700
3535, 100, 800, 1500
3536, 100, 900, 700
3537, 0, 700, 700
3538, 100, 700, 1500
3539, 100, 800, 700
3540, 100, 700, 600
3541, 0, 700, 1900
3542, 0, 700, 700
3543, 0, 800, 700
3544, 100, 1600, 700
3545, 100, 800, 800
3546, 0, 700, 700
3547, 100, 1600, 700
3548, 0, 800, 700
3549, 0, 800, 600
3550, 100, 1600, 700
3551, 0, 800, 700
3552, 0, 800, 700
3553, 0, 1600, 700
3554, 0, 700, 700
3555, 300, 2600, 700
3556, 100, 2700, 1000
3557, 0, 800, 700
3558, 100, 900, 700
3559, 100, 1700, 800
3560, 0, 1100, 700
3561, 0, 900, 700
3562, 0, 800, 1900
3563, 100, 800, 600
3564, 0, 1100, 700
3565, 100, 1200, 18300
3566, 400, 4300, 1300
3567, 0, 900, 700
3568, 0, 1800, 1000
3569, 0, 800, 700
3570, 100, 700, 700
3571, 0, 1500, 700
3572, 0, 800, 700
3573, 0, 800, 700
3574, 100, 1600, 700
3575, 0, 800, 700
3576, 100, 800, 700
3577, 0, 1700, 700
3578, 100, 800, 1100
3579, 100, 800, 700
3580, 100, 1700, 700
3581, 100, 800, 700
3582, 100, 800, 700
3583, 100, 1700, 800
3584, 100, 1000, 900
3585, 0, 800, 1000
3586, 0, 1600, 700
3587, 100, 700, 600
3588, 0, 700, 700
3589, 200, 1900, 800
3590, 0, 700, 800
3591, 0, 700, 700
3592, 100, 1600, 700
3593, 0, 700, 700
3594, 0, 700, 700
3595, 0, 1600, 700
3596, 0, 700, 800
3597, 0, 700, 700
3598, 100, 1700, 800
3599, 100, 800, 700
3600, 0, 1100, 800
3601, 0, 1600, 700
3602, 0, 800, 700
3603, 0, 800, 700
3604, 0, 1600, 700
3605, 0, 700, 700
3606, 100, 800, 700
3607, 100, 1600, 700
3608, 100, 700, 600
3609, 0, 800, 700
3610, 0, 1600, 700
3611, 0, 800, 700
3612, 100, 800, 700
3613, 0, 1800, 1100
3614, 100, 800, 700
3615, 0, 800, 700
3616, 0, 1600, 700
3617, 0, 700, 700
3618, 100, 700, 700
3619, 100, 1700, 700
3620, 100, 800, 700
3621, 100, 800, 700
3622, 100, 1600, 700
3623, 100, 700, 600
3624, 100, 800, 700
3625, 100, 1600, 700
3626, 0, 700, 600
3627, 0, 700, 600
3628, 100, 1600, 700
3629, 100, 800, 700
3630, 0, 800, 700
3631, 100, 1600, 700
3632, 0, 700, 700
3633, 0, 800, 600
3634, 100, 1600, 700
3635, 100, 800, 700
3636, 0, 800, 700
3637, 0, 1600, 700
3638, 0, 700, 700
3639, 100, 800, 700
3640, 100, 1600, 700
3641, 100, 800, 700
3642, 100, 700, 700
3643, 100, 1700, 700
3644, 100, 700, 600
3645, 0, 800, 700
3646, 100, 1600, 700
3647, 100, 700, 700
3648, 100, 700, 600
3649, 100, 1600, 700
3650, 100, 700, 700
3651, 100, 800, 700
3652, 0, 1800, 700
3653, 0, 800, 700
3654, 0, 700, 700
3655, 0, 1600, 800
3656, 0, 700, 600
3657, 0, 800, 700
3658, 100, 1700, 700
3659, 100, 700, 1100
3660, 0, 800, 700
3661, 100, 1600, 700
3662, 100, 800, 700
3663, 100, 800, 1000
3664, 0, 1800, 700
3665, 0, 800, 700
3666, 0, 700, 1000
3667, 0, 1700, 700
3668, 100, 800, 700
3669, 100, 800, 700
3670, 100, 1900, 700
3671, 0, 800, 700
3672, 100, 800, 700
3673, 100, 1700, 700
3674, 0, 700, 600
3675, 100, 800, 700
3676, 0, 1700, 700
3677, 100, 800, 700
3678, 100, 700, 700
3679, 0, 1600, 700
3680, 0, 800, 1700
3681, 100, 800, 2900
3682, 0, 700, 600
3683, 100, 700, 1500
3684, 0, 700, 600
3685, 100, 800, 700
3686, 100, 700, 1500
3687, 100, 800, 700
3688, 100, 800, 700
3689, 100, 700, 1400
3690, 100, 800, 700
3691, 100, 800, 700
3692, 0, 800, 1900
3693, 100, 900, 700
3694, 0, 800, 700
3695, 0, 700, 1700
3696, 0, 800, 700
3697, 100, 700, 600
3698, 100, 800, 1600
3699, 0, 800, 700
3700, 100, 900, 700
3701, 0, 1600, 700
3702, 100, 800, 700
3703, 0, 800, 700
3704, 100, 1700, 800
3705, 0, 800, 700
3706, 0, 700, 600
3707, 100, 700, 1600
3708, 100, 700, 600
3709, 0, 800, 700
3710, 0, 700, 1500
3711, 100, 800, 700
3712, 0, 800, 700
3713, 100, 700, 1500
3714, 100, 700, 600
3715, 100, 800, 700
3716, 0, 700, 1600
3717, 100, 700, 600
3718, 100, 800, 700
3719, 100, 700, 1500
3720, 0, 700, 700
3721, 0, 800, 600
3722, 0, 800, 1600
3723, 100, 800, 600
3724, 100, 800, 700
3725, 0, 1800, 700
3726, 0, 700, 600
3727, 0, 800, 700
3728, 100, 1800, 700
3729, 0, 800, 700
3730, 0, 800, 600
3731, 0, 1600, 700
3732, 0, 800, 700
3733, 0, 700, 600
3734, 0, 1600, 700
3735, 0, 700, 700
3736, 0, 700, 700
3737, 100, 1600, 700
3738, 100, 700, 600
3739, 0, 700, 600
3740, 100, 1600, 700
3741, 100, 700, 800
3742, 0, 800, 700
3743, 0, 1700, 800
3744, 0, 700, 600
3745, 0, 700, 700
3746, 100, 2600, 800
3747, 100, 800, 700
3748, 0, 700, 600
3749, 0, 2000, 700
3750, 0, 700, 700
3751, 0, 700, 800
3752, 0, 1600, 700
3753, 100, 800, 700
3754, 0, 700, 600
3755, 0, 1600, 600
3756, 0, 700, 1000
3757, 0, 800, 700
3758, 0, 1700, 700
3759, 0, 900, 700
3760, 0, 1000, 700
3761, 0, 1600, 700
3762, 0, 700, 700
3763, 0, 700, 600
3764, 0, 1500, 1400
3765, 0, 700, 700
3766, 100, 800, 700
3767, 0, 1500, 700
3768, 100, 1100, 700
3769, 0, 800, 600
3770, 100, 1600, 700
3771, 0, 700, 600
3772, 100, 800, 700
3773, 100, 1900, 900
3774, 0, 700, 700
3775, 0, 700, 600
3776, 0, 1600, 700
3777, 0, 700, 700
3778, 0, 700, 700
3779, 100, 1700, 700
3780, 0, 800, 700
3781, 100, 1100, 700
3782, 100, 1700, 700
3783, 0, 700, 700
3784, 0, 700, 600
3785, 100, 2000, 700
3786, 0, 800, 600
3787, 0, 800, 600
3788, 0, 1900, 700
3789, 0, 700, 700
3790, 0, 800, 700
3791, 100, 1700, 700
3792, 0, 1000, 700
3793, 0, 800, 700
3794, 0, 1600, 700
3795, 0, 800, 700
3796, 0, 800, 700
3797, 100, 1900, 700
3798, 0, 700, 700
3799, 100, 800, 1000
3800, 100, 1800, 700
3801, 0, 700, 700
3802, 100, 700, 1200
3803, 0, 1600, 700
3804, 0, 700, 700
3805, 100, 800, 700
3806, 0, 1600, 700
3807, 100, 700, 700
3808, 0, 700, 700
3809, 100, 1600, 700
3810, 0, 800, 700
3811, 0, 700, 700
3812, 0, 1600, 700
3813, 0, 800, 700
3814, 100, 800, 700
3815, 0, 1700, 700
3816, 100, 800, 600
3817, 100, 800, 700
3818, 0, 1700, 700
3819, 0, 800, 700
3820, 100, 800, 700
3821, 100, 1700, 900
3822, 0, 700, 700
3823, 0, 700, 700
3824, 0, 1600, 700
3825, 100, 800, 700
3826, 0, 700, 600
3827, 0, 1700, 700
3828, 0, 700, 700
3829, 100, 800, 700
3830, 0, 1700, 700
3831, 100, 800, 700
3832, 100, 800, 600
3833, 100, 1600, 700
3834, 100, 800, 900
3835, 100, 700, 1000
3836, 100, 1900, 700
3837, 100, 800, 1500
3838, 0, 800, 700
3839, 0, 1700, 1700
3840, 100, 800, 4500
3841, 0, 800, 700
3842, 100, 1800, 600
3843, 0, 700, 1500
3844, 100, 700, 700
3845, 100, 1800, 700
3846, 0, 800, 700
3847, 0, 700, 600
3848, 0, 1500, 700
3849, 100, 700, 700
3850, 100, 700, 700
3851, 0, 1600, 700
3852, 0, 800, 700
3853, 100, 800, 700
3854, 100, 1600, 700
3855, 0, 700, 800
3856, 200, 1600, 700
3857, 0, 1600, 700
3858, 100, 800, 600
3859, 0, 800, 700
3860, 100, 800, 900
3861, 0, 900, 1700
3862, 100, 1300, 700
3863, 100, 1400, 900
3864, 100, 800, 1700
3865, 100, 2500, 800
3866, 100, 800, 700
3867, 0, 800, 1800
3868, 0, 900, 800
3869, 0, 1000, 900
3870, 0, 700, 1700
3871, 100, 700, 700
3872, 0, 800, 800
3873, 100, 800, 1600
3874, 0, 800, 700
3875, 100, 700, 700
3876, 0, 700, 1500
3877, 0, 700, 600
3878, 0, 800, 700
3879, 0, 700, 1700
3880, 0, 800, 700
3881, 100, 900, 600
3882, 0, 1700, 700
3883, 100, 800, 700
3884, 100, 800, 600
3885, 100, 1700, 700
3886, 0, 800, 700
3887, 0, 900, 700
3888, 0, 1900, 800
3889, 100, 800, 700
3890, 100, 800, 700
3891, 100, 1600, 800
3892, 0, 800, 700
3893, 0, 800, 700
3894, 0, 1600, 800
3895, 100, 800, 5800
3896, 100, 1900, 700
3897, 100, 1700, 800
3898, 0, 700, 1600
3899, 0, 900, 700
3900, 0, 1700, 700
3901, 0, 800, 1500
3902, 100, 800, 700
3903, 100, 1700, 700
3904, 100, 2000, 1700
3905, 0, 900, 800
3906, 100, 900, 700
3907, 0, 700, 1500
3908, 100, 1300, 700
3909, 0, 800, 600
3910, 100, 700, 1400
3911, 0, 900, 700
3912, 100, 800, 700
3913, 100, 800, 1600
3914, 0, 700, 600
3915, 100, 800, 1300
3916, 0, 700, 1500
3917, 0, 800, 700
3918, 0, 1000, 600
3919, 0, 700, 1800
3920, 0, 1000, 900
3921, 100, 1000, 900
3922, 100, 900, 1800
3923, 0, 1200, 700
3924, 100, 800, 700
3925, 100, 800, 1500
3926, 0, 1300, 700
3927, 0, 1300, 700
3928, 0, 900, 1700
3929, 100, 800, 700
3930, 0, 700, 700
3931, 0, 900, 1600
3932, 0, 800, 700
3933, 0, 800, 700
3934, 100, 800, 1600
3935, 0, 800, 700
3936, 0, 700, 700
3937, 0, 800, 1600
3938, 0, 800, 700
3939, 100, 800, 800
3940, 0, 800, 1600
3941, 100, 900, 700
3942, 100, 800, 700
3943, 100, 800, 1600
3944, 100, 900, 700
3945, 0, 700, 600
3946, 0, 700, 1500
3947, 0, 700, 700
3948, 100, 800, 700
3949, 0, 800, 1500
3950, 0, 700, 700
3951, 100, 700, 600
3952, 100, 800, 1700
3953, 100, 700, 600
3954, 0, 700, 600
3955, 100, 700, 1600
3956, 0, 1200, 700
3957, 100, 800, 700
3958, 100, 700, 1500
3959, 0, 800, 700
3960, 100, 800, 700
3961, 100, 800, 1600
3962, 100, 700, 700
3963, 100, 700, 700
3964, 100, 900, 1700
3965, 0, 900, 700
3966, 100, 700, 900
3967, 0, 800, 1800
3968, 0, 800, 700
3969, 0, 800, 800
3970, 100, 800, 1700
3971, 0, 900, 700
3972, 100, 800, 700
3973, 100, 700, 1500
3974, 100, 800, 600
3975, 0, 800, 600
3976, 0, 700, 1700
3977, 100, 800, 700
3978, 0, 800, 700
3979, 0, 700, 1600
3980, 100, 800, 700
3981, 0, 900, 700
3982, 0, 800, 1500
3983, 100, 800, 700
3984, 100, 1000, 700
3985, 0, 800, 1400
3986, 100, 900, 700
3987, 100, 700, 600
3988, 100, 700, 1500
3989, 100, 900, 700
3990, 100, 700, 1100
3991, 0, 700, 1600
3992, 0, 700, 700
3993, 0, 800, 700
3994, 100, 1400, 1500
3995, 100, 800, 600
3996, 100, 800, 700
3997, 100, 800, 1800
3998, 0, 700, 700
3999, 0, 700, 600
4000, 100, 800, 1800
4001, 0, 900, 600
4002, 0, 800, 700
4003, 100, 700, 1500
4004, 0, 700, 700
4005, 0, 900, 700
4006, 0, 800, 1600
4007, 100, 700, 700
4008, 100, 800, 700
4009, 0, 700, 1600
4010, 0, 700, 700
4011, 100, 800, 600
4012, 100, 800, 1700
4013, 0, 800, 800
4014, 100, 700, 600
4015, 100, 800, 1600
4016, 0, 800, 700
4017, 0, 800, 700
4018, 100, 700, 1600
4019, 0, 800, 600
4020, 0, 700, 600
4021, 0, 800, 1500
4022, 100, 700, 600
4023, 0, 700, 700
4024, 0, 900, 1600
4025, 100, 800, 700
4026, 0, 700, 700
4027, 100, 700, 1500
4028, 0, 800, 700
4029, 0, 800, 700
4030, 0, 800, 1600
4031, 0, 800, 700
4032, 0, 700, 600
4033, 100, 800, 1700
4034, 0, 800, 900
4035, 0, 800, 700
4036, 0, 700, 1600
4037, 100, 700, 700
4038, 0, 700, 700
4039, 0, 1700, 700
4040, 0, 800, 700
4041, 100, 800, 700
4042, 0, 1600, 700
4043, 100, 900, 700
4044, 100, 700, 600
4045, 100, 1600, 700
4046, 100, 800, 700
4047, 0, 700, 700
4048, 0, 1700, 700
4049, 0, 800, 700
4050, 100, 1100, 700
4051, 100, 1600, 700
4052, 100, 700, 700
4053, 100, 800, 700
4054, 100, 1500, 700
4055, 0, 700, 700
4056, 0, 700, 600
4057, 0, 1600, 700
4058, 0, 700, 700
4059, 0, 800, 700
4060, 100, 1600, 700
4061, 100, 700, 700
4062, 100, 1400, 800
4063, 100, 1600, 700
4064, 0, 800, 700
4065, 0, 700, 700
4066, 100, 1600, 700
4067, 100, 700, 600
4068, 0, 800, 600
4069, 0, 1500, 700
4070, 100, 700, 600
4071, 100, 700, 600
4072, 0, 1500, 700
4073, 100, 800, 700
4074, 0, 800, 700
4075, 0, 1600, 700
4076, 0, 800, 700
4077, 0, 700, 600
4078, 100, 1500, 700
4079, 0, 800, 2500
4080, 0, 800, 700
4081, 0, 900, 700
4082, 0, 700, 1600
4083, 100, 800, 700
4084, 100, 900, 700
4085, 0, 700, 1600
4086, 100, 700, 600
4087, 100, 900, 700
4088, 100, 700, 1500
4089, 100, 800, 700
4090, 200, 1200, 900
4091, 0, 700, 1600
4092, 0, 800, 600
4093, 0, 800, 700
4094, 0, 800, 1600
4095, 0, 900, 700
4096, 100, 800, 600
4097, 100, 1000, 1900
4098, 0, 800, 700
4099, 0, 800, 800
4100, 0, 700, 1600
4101, 100, 800, 700
4102, 100, 800, 700
4103, 100, 700, 1500
4104, 0, 800, 600
4105, 100, 800, 600
4106, 100, 800, 1500
4107, 0, 800, 700
4108, 100, 800, 700
4109, 0, 700, 1500
4110, 100, 700, 600
4111, 0, 700, 700
4112, 0, 900, 1600
4113, 0, 900, 700
4114, 0, 800, 600
4115, 100, 700, 1500
4116, 0, 800, 700
4117, 0, 800, 700
4118, 100, 800, 1600
4119, 0, 700, 700
4120, 0, 800, 700
4121, 100, 800, 1500
4122, 0, 800, 700
4123, 0, 900, 700
4124, 0, 800, 1500
4125, 100, 800, 1000
4126, 0, 800, 700
4127, 0, 800, 1500
4128, 0, 700, 700
4129, 0, 800, 600
4130, 0, 700, 1500
4131, 0, 700, 700
4132, 0, 800, 700
4133, 100, 800, 1600
4134, 0, 700, 700
4135, 0, 700, 700
4136, 0, 700, 1500
4137, 100, 800, 700
4138, 0, 800, 700
4139, 100, 700, 1500
4140, 0, 700, 700
4141, 100, 800, 700
4142, 100, 800, 1600
4143, 0, 700, 700
4144, 0, 800, 600
4145, 100, 800, 1500
4146, 100, 800, 600
4147, 0, 800, 700
4148, 0, 700, 1500
4149, 0, 700, 700
4150, 0, 800, 700
4151, 100, 700, 1400
4152, 100, 1100, 600
4153, 0, 700, 600
4154, 0, 700, 1500
4155, 100, 800, 600
4156, 0, 700, 700
4157, 100, 800, 1500
4158, 100, 700, 700
4159, 100, 800, 900
4160, 100, 700, 1600
4161, 0, 800, 700
4162, 100, 700, 600
4163, 0, 800, 1600
4164, 100, 700, 600
4165, 100, 700, 600
4166, 0, 800, 1600
4167, 0, 700, 700
4168, 0, 700, 700
4169, 0, 700, 1600
4170, 100, 700, 600
4171, 0, 900, 1000
4172, 0, 700, 1600
4173, 0, 800, 600
4174, 0, 800, 700
4175, 0, 800, 1800
4176, 100, 900, 600
4177, 100, 800, 700
4178, 0, 700, 2200
4179, 0, 800, 700
4180, 100, 800, 700
4181, 0, 800, 1500
4182, 100, 700, 700
4183, 100, 900, 700
4184, 0, 700, 1700
4185, 0, 800, 700
4186, 100, 800, 700
4187, 100, 800, 1800
4188, 100, 900, 700
4189, 0, 800, 700
4190, 0, 800, 1700
4191, 0, 800, 700
4192, 100, 700, 600
4193, 100, 800, 1700
4194, 0, 800, 600
4195, 0, 800, 700
4196, 0, 700, 1700
4197, 0, 700, 600
4198, 0, 700, 700
4199, 0, 1500, 800
4200, 100, 700, 800
4201, 100, 700, 700
4202, 0, 1500, 700
4203, 100, 1000, 700
4204, 0, 700, 800
4205, 0, 1700, 800
4206, 100, 800, 700
4207, 100, 800, 700
4208, 0, 1500, 700
4209, 0, 800, 700
4210, 0, 800, 700
4211, 0, 1500, 700
4212, 0, 700, 700
4213, 100, 700, 700
4214, 100, 1600, 700
4215, 0, 800, 700
4216, 0, 900, 700
4217, 100, 1600, 800
4218, 0, 700, 700
4219, 0, 700, 600
4220, 0, 1700, 800
4221, 100, 800, 700
4222, 0, 700, 600
4223, 0, 1600, 700
4224, 100, 800, 700
4225, 0, 800, 600
4226, 100, 1500, 700
4227, 0, 700, 700
4228, 100, 800, 600
4229, 0, 1600, 700
4230, 0, 800, 700
4231, 0, 800, 700
4232, 100, 1500, 800
4233, 0, 700, 700
4234, 0, 800, 600
4235, 0, 1600, 700
4236, 100, 800, 700
4237, 0, 700, 700
4238, 100, 1900, 700
4239, 100, 800, 700
4240, 100, 1000, 700
4241, 0, 1600, 700
4242, 0, 700, 700
4243, 200, 1600, 800
4244, 100, 1600, 700
4245, 100, 800, 700
4246, 100, 800, 700
4247, 0, 1600, 800
4248, 0, 700, 700
4249, 100, 800, 700
4250, 0, 1600, 700
4251, 0, 800, 700
4252, 100, 800, 700
4253, 100, 1600, 1000
4254, 0, 800, 700
4255, 0, 800, 700
4256, 0, 1700, 700
4257, 100, 700, 600
4258, 0, 900, 700
4259, 100, 1600, 700
4260, 0, 800, 700
4261, 100, 900, 700
4262, 0, 1700, 700
4263, 100, 1500, 1600
4264, 100, 700, 800
4265, 100, 800, 700
4266, 0, 800, 1500
4267, 100, 800, 700
4268, 100, 700, 1000
4269, 100, 700, 1500
4270, 0, 800, 700
4271, 0, 700, 700
4272, 0, 700, 1600
4273, 0, 700, 700
4274, 0, 1100, 700
4275, 100, 800, 1500
4276, 100, 800, 1400
4277, 0, 1000, 700
4278, 100, 800, 1600
4279, 0, 800, 700
4280, 100, 900, 700
4281, 0, 800, 1600
4282, 0, 700, 700
4283, 0, 700, 700
4284, 100, 800, 1500
4285, 100, 700, 600
4286, 100, 800, 700
4287, 100, 700, 1500
4288, 0, 800, 600
4289, 0, 700, 600
4290, 0, 700, 1700
4291, 0, 700, 800
4292, 100, 800, 700
4293, 100, 800, 1600
4294, 0, 700, 600
4295, 100, 700, 600
4296, 0, 800, 1600
4297, 0, 700, 800
4298, 0, 700, 600
4299, 0, 700, 1400
4300, 0, 700, 600
4301, 0, 800, 600
4302, 0, 700, 1600
4303, 0, 800, 700
4304, 0, 1000, 700
4305, 100, 700, 1500
4306, 100, 700, 600
4307, 0, 800, 700
4308, 100, 700, 1400
4309, 100, 700, 600
4310, 100, 800, 700
4311, 0, 700, 1900
4312, 100, 800, 700
4313, 100, 700, 600
4314, 0, 800, 2100
4315, 100, 1300, 800
4316, 0, 700, 600
4317, 100, 800, 1600
4318, 100, 800, 700
4319, 100, 700, 600
4320, 0, 700, 1500
4321, 100, 700, 600
4322, 0, 700, 700
4323, 0, 800, 1600
4324, 100, 700, 700
4325, 0, 800, 700
4326, 0, 700, 1600
4327, 0, 700, 700
4328, 0, 700, 700
4329, 0, 800, 1500
4330, 100, 800, 700
4331, 0, 800, 600
4332, 100, 700, 1600
4333, 0, 700, 600
4334, 100, 800, 600
4335, 100, 800, 1800
4336, 100, 700, 600
4337, 0, 700, 800
4338, 0, 700, 1900
4339, 0, 700, 700
4340, 100, 700, 700
4341, 0, 700, 1700
4342, 0, 800, 600
4343, 0, 800, 700
4344, 0, 700, 1600
4345, 100, 700, 600
4346, 0, 800, 900
4347, 0, 700, 1900
4348, 0, 700, 600
4349, 100, 700, 700
4350, 0, 700, 1800
4351, 100, 800, 1600
4352, 100, 800, 3600
4353, 0, 800, 1600
4354, 100, 700, 700
4355, 0, 800, 700
4356, 0, 1600, 700
4357, 100, 700, 600
4358, 0, 700, 600
4359, 0, 1500, 700
4360, 100, 700, 700
4361, 0, 800, 700
4362, 0, 1600, 700
4363, 0, 800, 700
4364, 100, 700, 600
4365, 0, 1600, 700
4366, 0, 800, 700
4367, 0, 800, 700
4368, 0, 1700, 700
4369, 0, 700, 700
4370, 0, 700, 700
4371, 100, 700, 1600
4372, 0, 700, 700
4373, 0, 700, 700
4374, 0, 800, 1700
4375, 0, 1000, 900
4376, 100, 800, 700
4377, 0, 700, 1600
4378, 0, 900, 600
4379, 100, 800, 700
4380, 100, 1600, 700
4381, 0, 700, 800
4382, 100, 800, 700
4383, 100, 1600, 800
4384, 0, 800, 700
4385, 0, 800, 700
4386, 100, 1600, 700
4387, 0, 800, 700
4388, 0, 700, 600
4389, 100, 1600, 700
4390, 100, 700, 700
4391, 100, 700, 600
4392, 100, 1600, 800
4393, 0, 800, 700
4394, 100, 800, 700
4395, 100, 1600, 700
4396, 100, 700, 600
4397, 0, 700, 700
4398, 100, 1500, 800
4399, 0, 800, 800
4400, 200, 1300, 700
4401, 0, 1600, 700
4402, 100, 800, 700
4403, 100, 900, 800
4404, 100, 1700, 700
4405, 100, 700, 700
4406, 0, 700, 700
4407, 0, 1700, 700
4408, 0, 1200, 700
4409, 0, 700, 700
4410, 100, 1700, 700
4411, 100, 700, 700
4412, 100, 700, 700
4413, 0, 1600, 700
4414, 0, 700, 700
4415, 0, 700, 600
4416, 0, 1600, 700
4417, 100, 700, 700
4418, 100, 700, 700
4419, 100, 1600, 700
4420, 0, 900, 700
4421, 100, 800, 700
4422, 0, 1600, 700
4423, 0, 800, 700
4424, 100, 800, 700
4425, 0, 1600, 800
4426, 0, 700, 600
4427, 100, 1100, 1100
4428, 0, 1800, 700
4429, 100, 800, 600
4430, 100, 800, 700
4431, 0, 1700, 1000
4432, 100, 1000, 700
4433, 100, 800, 700
4434, 0, 1700, 900
4435, 0, 800, 700
4436, 0, 800, 700
4437, 0, 1600, 700
4438, 100, 800, 700
4439, 100, 1000, 700
4440, 0, 1600, 800
4441, 100, 700, 600
4442, 0, 800, 700
4443, 0, 1500, 700
4444, 100, 800, 700
4445, 0, 800, 700
4446, 0, 1700, 700
4447, 100, 800, 1500
4448, 100, 800, 700
4449, 100, 800, 600
4450, 0, 700, 1400
4451, 0, 800, 700
4452, 0, 700, 700
4453, 100, 800, 1500
4454, 0, 800, 700
4455, 0, 800, 600
4456, 0, 800, 1500
4457, 0, 700, 800
4458, 100, 700, 600
4459, 0, 700, 1700
4460, 100, 800, 700
4461, 100, 700, 600
4462, 0, 800, 1600
4463, 0, 700, 700
4464, 0, 800, 700
4465, 100, 800, 1500
4466, 0, 700, 600
4467, 0, 800, 700
4468, 100, 800, 1600
4469, 0, 700, 700
4470, 0, 700, 600
4471, 0, 700, 1600
4472, 0, 800, 700
4473, 0, 700, 700
4474, 100, 800, 1700
4475, 0, 800, 700
4476, 100, 700, 700
4477, 100, 700, 1500
4478, 0, 700, 700
4479, 0, 800, 700
4480, 0, 700, 1500
4481, 0, 800, 700
4482, 0, 700, 700
4483, 100, 800, 1600
4484, 100, 700, 700
4485, 0, 800, 700
4486, 100, 700, 1800
4487, 0, 800, 700
4488, 100, 700, 600
4489, 100, 800, 1600
4490, 0, 800, 700
4491, 100, 800, 700
4492, 0, 800, 1700
4493, 100, 800, 700
4494, 0, 800, 700
4495, 100, 800, 1600
4496, 100, 1000, 700
4497, 0, 700, 700
4498, 0, 800, 1500
4499, 100, 800, 700
4500, 100, 800, 700
4501, 0, 700, 1500
4502, 0, 800, 1000
4503, 0, 800, 600
4504, 0, 800, 1600
4505, 100, 800, 700
4506, 100, 800, 700
4507, 0, 700, 1600
4508, 0, 700, 700
4509, 100, 800, 900
4510, 100, 800, 1700
4511, 100, 700, 700
4512, 0, 800, 700
4513, 0, 1700, 800
4514, 100, 800, 700
4515, 100, 700, 600
4516, 0, 1600, 600
4517, 100, 900, 700
4518, 0, 800, 700
4519, 100, 1600, 800
4520, 0, 700, 700
4521, 100, 1900, 700
4522, 100, 900, 1600
4523, 0, 800, 700
4524, 100, 800, 700
4525, 100, 800, 1700
4526, 0, 800, 700
4527, 0, 700, 700
4528, 100, 700, 1700
4529, 100, 800, 800
4530, 100, 800, 700
4531, 0, 700, 1700
4532, 0, 800, 700
4533, 100, 800, 700
4534, 0, 900, 1500
4535, 0, 800, 700
4536, 100, 1100, 700
4537, 0, 1600, 700
4538, 100, 700, 700
4539, 100, 800, 600
4540, 0, 1800, 700
4541, 0, 800, 700
4542, 0, 1100, 800
4543, 0, 1800, 800
4544, 100, 800, 700
4545, 100, 800, 900
4546, 0, 1700, 900
4547, 0, 700, 700
4548, 0, 800, 700
4549, 100, 1600, 700
4550, 0, 700, 600
4551, 0, 700, 700
4552, 0, 1500, 700
4553, 0, 700, 600
4554, 0, 800, 700
4555, 0, 1900, 800
4556, 0, 700, 700
4557, 100, 800, 700
4558, 100, 1900, 700
4559, 100, 800, 700
4560, 100, 1000, 700
4561, 100, 1800, 800
4562, 0, 900, 600
4563, 0, 700, 600
4564, 0, 1700, 800
4565, 0, 800, 700
4566, 0, 700, 800
4567, 0, 1500, 700
4568, 0, 700, 600
4569, 100, 800, 700
4570, 0, 1800, 900
4571, 100, 800, 700
4572, 0, 800, 700
4573, 100, 1600, 700
4574, 0, 900, 700
4575, 100, 800, 800
4576, 0, 1900, 800
4577, 0, 800, 700
4578, 100, 900, 700
4579, 0, 1900, 800
4580, 0, 700, 700
4581, 0, 700, 600
4582, 100, 1900, 700
4583, 100, 800, 700
4584, 0, 700, 700
4585, 0, 1700, 700
4586, 100, 800, 900
4587, 0, 800, 600
4588, 0, 1600, 700
4589, 100, 700, 700
4590, 100, 800, 700
4591, 0, 1600, 700
4592, 100, 800, 700
